time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2018-04-12 18:56:10.123 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,516708632,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-12 18:57:10.129 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,526423720,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-12 18:58:10.138 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,536041128,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-12 18:59:10.148 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,546293768,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-12 19:00:10.157 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,8, , , , , , , , , ,68,28, , , ,29,46,25, ,2, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,557126440,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4, , , , , , , 
2018-04-12 19:01:10.164 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,85,425272128,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-12 19:02:10.173 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,435650416,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-12 19:03:10.177 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,445667624,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-12 19:04:10.184 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,455629256,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-12 19:05:10.188 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,8, , , , , , , , , ,68,28, , , ,29,46,25, ,2, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,466669248,3, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4, , , , , , , 
2018-04-12 19:06:10.193 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,476454024,4, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-12 19:07:10.197 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,486390320,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-12 19:08:10.202 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,496165080,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-12 19:09:10.224 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,506262736,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-12 19:10:10.231 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,8, , , , , , , , , ,68,28, , , ,29,46,25, ,2, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,517011960,4, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4, , , , , , , 
2018-04-12 19:11:10.239 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,527030704,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-12 19:12:10.247 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,537056112,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-12 19:13:10.254 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,546850376,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-12 19:14:10.263 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,556759240,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-12 19:15:10.274 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,8, , , , , , , , , ,68,28, , , ,29,46,25, ,2, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,100,422626272,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4, , , , , , , 
2018-04-12 19:16:10.288 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,432968504,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-12 19:17:10.293 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,442475320,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-12 19:18:10.305 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,452819064,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-12 19:19:10.313 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,462686432,2, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-12 19:20:10.323 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,8, , , , , , , , , ,68,28, , , ,29,46,25, ,2, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,473050768,3, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4, , , , , , , 
2018-04-12 19:21:10.331 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,483292688,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-12 19:22:10.340 UTC, ,11149,5455461,10464,2292424,6160, ,68, ,4, , , , , , , , , ,68,28, , , ,29,46,25, ,1, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,493269360,3, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2, , , , , , , 
2018-04-12 19:23:10.344 UTC, ,11149,5456605,10464,2293568,6160, ,68, ,77, , , , , , , , , ,68,28, , , ,29,46,25, ,17, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,1, ,1, , ,1, , ,3,1, , , , ,1, , , , , , , , ,3190,1, , , , , , , , ,550966344,3, , , , , , ,56, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , ,43,24,3, , , , , , 
2018-04-12 19:24:10.352 UTC, ,11149,5456605,10464,2293568,6160, ,68, ,5, , , , , , , , , ,68,28, , , ,29,46,25, ,2, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,106,420973384,3, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1, , , , , , , 
2018-04-12 19:25:10.359 UTC, ,11149,5456605,10464,2293568,6160, ,68, ,10, , , , , , , , , ,68,28, , , ,29,46,25, ,4, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,431863936,3, , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,2, , , , , , , 
2018-04-12 19:26:10.367 UTC, ,11149,5456605,10464,2293568,6160, ,68, ,5, , , , , , , , , ,68,28, , , ,29,46,25, ,2, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,442718488,3, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1, , , , , , , 
2018-04-12 19:27:10.374 UTC, ,11149,5456605,10464,2293568,6160, ,68, ,5, , , , , , , , , ,68,28, , , ,29,46,25, ,2, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,452423216,3, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1, , , , , , , 
2018-04-12 19:28:10.378 UTC, ,11149,5456605,10464,2293568,6160, ,68, ,5, , , , , , , , , ,68,28, , , ,29,46,25, ,2, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,462066208,3, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1, , , , , , , 
2018-04-12 19:29:10.386 UTC, ,11149,5456605,10464,2293568,6160, ,68, ,5, , , , , , , , , ,68,28, , , ,29,46,25, ,2, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,471886224,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1, , , , , , , 
2018-04-12 19:30:10.393 UTC, ,11149,5456605,10464,2293568,6160, ,68, ,10, , , , , , , , , ,68,28, , , ,29,46,25, ,4, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,482860184,3, , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,2, , , , , , , 
2018-04-12 19:31:10.400 UTC, ,11149,5456605,10464,2293568,6160, ,68, ,5, , , , , , , , , ,68,28, , , ,29,46,25, ,2, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,493468728,3, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1, , , , , , , 
2018-04-12 19:32:10.409 UTC, ,11149,5456605,10464,2293568,6160, ,68, ,5, , , , , , , , , ,68,28, , , ,29,46,25, ,2, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,503084792,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1, , , , , , , 
2018-04-12 19:33:10.416 UTC, ,11149,5456605,10464,2293568,6160, ,68, ,5, , , , , , , , , ,68,28, , , ,29,46,25, ,2, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,512743328,3, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1, , , , , , , 
2018-04-12 19:34:10.426 UTC, ,11149,5456605,10464,2293568,6160, ,68, ,5, , , , , , , , , ,68,28, , , ,29,46,25, ,2, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,522542328,4, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1, , , , , , , 
2018-04-12 19:35:10.435 UTC, ,11149,5456605,10464,2293568,6160, ,68, ,10, , , , , , , , , ,68,28, , , ,29,46,25, ,4, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,533971072,3, , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8,2, , , , , , , 
2018-04-12 19:36:10.440 UTC, ,11149,5456605,10464,2293568,6160, ,68, ,5, , , , , , , , , ,68,28, , , ,29,46,25, ,2, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,544164640,3, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1, , , , , , , 
2018-04-12 19:37:10.448 UTC, ,11149,5456605,10464,2293568,6160, ,68, ,5, , , , , , , , , ,68,28, , , ,29,46,25, ,2, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,553954536,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1, , , , , , , 
2018-04-12 19:38:10.453 UTC, ,11149,5456605,10464,2293568,6160, ,68, ,5, , , , , , , , , ,68,28, , , ,29,46,25, ,2, , , , , , , , , , , , , , ,60964,5, ,55799, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1523402664531, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,139,427094904,2, , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,1, , , , , , , 
